iter	Passed	Remaining
4491	1286459	6732435
4492	1286644	6731618
4493	1286943	6731394
4494	1287136	6730622
4495	1287372	6730069
4496	1287672	6729856
4497	1287839	6728949
4498	1288095	6728501
4499	1288384	6728228
4500	1288579	6727464
4501	1288808	6726881
4502	1289033	6726274
4503	1289222	6725479
4504	1289456	6724924
4505	1289677	6724298
4506	1289873	6723542
4507	1290114	6723019
4508	1290305	6722239
4509	1290504	6721495
4510	1290719	6720842
4511	1290982	6720431
4512	1291221	6719904
4513	1291423	6719177
4514	1291642	6718544
4515	1291882	6718019
4516	1292094	6717346
4517	1292274	6716507
4518	1292534	6716088
4519	1292769	6715536
4520	1292965	6714784
4521	1293200	6714234
4522	1293452	6713771
4523	1293673	6713146
4524	1293871	6712404
4525	1294061	6711623
4526	1294356	6711384
4527	1294585	6710801
4528	1294824	6710271
4529	1295030	6709574
4530	1295237	6708880
4531	1295437	6708150
4532	1295609	6707272
4533	1295855	6706781
4534	1296052	6706036
4535	1296252	6705304
4536	1296436	6704493
4537	1296624	6703704
4538	1296876	6703240
4539	1297060	6702430
4540	1297324	6702033
4541	1297644	6701924
4542	1297810	6701021
4543	1298066	6700585
4544	1298306	6700060
4545	1298472	6699156
4546	1298723	6698696
4547	1298938	6698043
4548	1299135	6697300
4549	1299326	6696529
4550	1299517	6695756
4551	1299704	6694963
4552	1299903	6694232
4553	1300094	6693458
4554	1300271	6692613
4555	1300477	6691920
4556	1300703	6691331
4557	1300976	6690978
4558	1301195	6690352
4559	1301380	6689553
4560	1301648	6689178
4561	1301881	6688623
4562	1302096	6687976
4563	1302343	6687495
4564	1302666	6687401
4565	1302834	6686514
4566	1303085	6686050
4567	1303280	6685302
4568	1303503	6684701
4569	1303653	6683721
4570	1303778	6682611
4571	1303919	6681591
4572	1304049	6680509
4573	1304240	6679739
4574	1304382	6678724
4575	1304519	6677681
4576	1304873	6677745
4577	1305326	6678319
4578	1305719	6678586
4579	1306129	6678939
4580	1306582	6679515
4581	1307044	6680134
4582	1307500	6680717
4583	1307691	6679953
4584	1307842	6678982
4585	1307967	6677878
4586	1308151	6677075
4587	1308286	6676025
4588	1308427	6675003
4589	1308564	6673962
4590	1308703	6672934
4591	1308850	6671943
4592	1308990	6670919
4593	1309199	6670250
4594	1309418	6669628
4595	1309594	6668787
4596	1309793	6668066
4597	1309957	6667167
4598	1310228	6666807
4599	1310404	6665969
4600	1310550	6664980
4601	1310726	6664143
4602	1310865	6663116
4603	1311020	6662171
4604	1311162	6661158
4605	1311303	6660145
4606	1311448	6659150
4607	1311604	6658214
4608	1311750	6657226
4609	1311896	6656238
4610	1312035	6655213
4611	1312180	6654224
4612	1312963	6656464
4613	1313749	6658720
4614	1314516	6660880
4615	1315119	6662208
4616	1315292	6661356
4617	1315437	6660363
4618	1315568	6659298
4619	1315690	6658189
4620	1315803	6657037
4621	1315923	6655921
4622	1316041	6654790
4623	1316172	6653729
4624	1316292	6652615
4625	1316409	6651482
4626	1316538	6650412
4627	1316670	6649357
4628	1316790	6648239
4629	1316906	6647107
4630	1317062	6646176
4631	1317203	6645165
4632	1317339	6644133
4633	1317484	6643147
4634	1317622	6642126
4635	1317766	6641132
4636	1317902	6640100
4637	1318038	6639073
4638	1318182	6638081
4639	1318322	6637070
4640	1318456	6636030
4641	1318589	6634985
4642	1318780	6634235
4643	1319027	6633764
4644	1319743	6635651
4645	1320101	6635741
4646	1320253	6634794
4647	1320406	6633848
4648	1320557	6632896
4649	1320728	6632046
4650	1320898	6631187
4651	1321063	6630308
4652	1321228	6629424
4653	1321391	6628537
4654	1321539	6627570
4655	1321690	6626618
4656	1321865	6625790
4657	1322037	6624947
4658	1322194	6624027
4659	1322353	6623116
4660	1322503	6622163
4661	1322674	6621317
4662	1322830	6620394
4663	1322984	6619463
4664	1323120	6618437
4665	1323264	6617456
4666	1323423	6616552
4667	1323568	6615572
4668	1323731	6614689
4669	1323886	6613763
4670	1324098	6613122
4671	1324247	6612164
4672	1324396	6611215
4673	1324553	6610298
4674	1324726	6609463
4675	1324884	6608554
4676	1325049	6607679
4677	1325282	6607149
4678	1325455	6606315
4679	1325610	6605390
4680	1325770	6604497
4681	1325923	6603562
4682	1326090	6602699
4683	1326245	6601778
4684	1326390	6600811
4685	1326544	6599885
4686	1326698	6598957
4687	1326829	6597920
4688	1326980	6596978
4689	1327108	6595927
4690	1327253	6594961
4691	1327394	6593970
4692	1327530	6592959
4693	1327664	6591934
4694	1327834	6591095
4695	1327968	6590070
4696	1328117	6589125
4697	1328258	6588139
4698	1328415	6587233
4699	1328563	6586280
4700	1328704	6585295
4701	1328852	6584348
4702	1329002	6583408
4703	1329218	6582798
4704	1329375	6581893
4705	1329540	6581028
4706	1329734	6580307
4707	1329940	6579647
4708	1330112	6578819
4709	1330277	6577952
4710	1330449	6577127
4711	1330607	6576228
4712	1330781	6575411
4713	1330938	6574508
4714	1331089	6573579
4715	1331259	6572738
4716	1331436	6571938
4717	1331606	6571101
4718	1331798	6570375
4719	1332012	6569755
4720	1332173	6568876
4721	1332380	6568222
4722	1332530	6567292
4723	1332680	6566356
4724	1332830	6565423
4725	1332977	6564476
4726	1333116	6563493
4727	1333251	6562486
4728	1333391	6561506
4729	1333529	6560513
4730	1333656	6559469
4731	1333815	6558582
4732	1333973	6557693
4733	1334142	6556855
4734	1334284	6555888
4735	1334450	6555039
4736	1334620	6554205
4737	1334799	6553421
4738	1334958	6552536
4739	1335131	6551723
4740	1335319	6550979
4741	1335486	6550137
4742	1335676	6549404
4743	1335846	6548574
4744	1336008	6547706
4745	1336171	6546845
4746	1336333	6545979
4747	1336486	6545066
4748	1336632	6544122
4749	1336780	6543190
4750	1336937	6542296
4751	1337084	6541361
4752	1337230	6540417
4753	1337367	6539431
4754	1337512	6538479
4755	1337654	6537518
4756	1337804	6536597
4757	1338055	6536165
4758	1338289	6535654
4759	1338554	6535294
4760	1338734	6534518
4761	1339016	6534244
4762	1339425	6534587
4763	1339704	6534295
4764	1339988	6534024
4765	1340298	6533883
4766	1340553	6533477
4767	1340733	6532701
4768	1340955	6532130
4769	1341120	6531285
4770	1341288	6530453
4771	1341464	6529657
4772	1341636	6528848
4773	1341801	6528004
4774	1341980	6527224
4775	1342173	6526513
4776	1342338	6525669
4777	1342503	6524827
4778	1342667	6523978
4779	1342836	6523150
4780	1343010	6522350
4781	1343163	6521448
4782	1343324	6520588
4783	1343462	6519612
4784	1343601	6518642
4785	1343773	6517836
4786	1343933	6516966
4787	1344096	6516116
4788	1344263	6515285
4789	1344431	6514456
4790	1344585	6513563
4791	1344749	6512719
4792	1344902	6511821
4793	1345105	6511161
4794	1345258	6510267
4795	1345416	6509392
4796	1345590	6508595
4797	1345746	6507714
4798	1345906	6506851
4799	1346057	6505943
4800	1346205	6505023
4801	1346374	6504205
4802	1346529	6503319
4803	1346682	6502422
4804	1346847	6501585
4805	1347000	6500693
4806	1347213	6500086
4807	1347407	6499391
4808	1347566	6498526
4809	1347734	6497703
4810	1347902	6496884
4811	1348069	6496060
4812	1348237	6495238
4813	1348373	6494265
4814	1348531	6493396
4815	1348959	6493827
4816	1349192	6493322
4817	1349472	6493042
4818	1349864	6493299
4819	1350152	6493055
4820	1350396	6492600
4821	1350606	6491986
4822	1350799	6491286
4823	1351013	6490690
4824	1351158	6489758
4825	1351306	6488846
4826	1351460	6487960
4827	1351624	6487123
4828	1351801	6486353
4829	1351952	6485451
4830	1352117	6484623
4831	1352278	6483773
4832	1352456	6483002
4833	1352617	6482153
4834	1352774	6481287
4835	1352951	6480513
4836	1353110	6479656
4837	1353248	6478695
4838	1353402	6477816
4839	1353544	6476879
4840	1353698	6475999
4841	1353852	6475119
4842	1353997	6474195
4843	1354165	6473378
4844	1354328	6472544
4845	1354490	6471702
4846	1354645	6470831
4847	1354795	6469928
4848	1354952	6469065
4849	1355101	6468165
4850	1355273	6467373
4851	1355439	6466552
4852	1355590	6465660
4853	1355788	6464994
4854	1355961	6464209
4855	1356120	6463355
4856	1356283	6462522
4857	1356433	6461626
4858	1356584	6460737
4859	1356748	6459908
4860	1356905	6459047
4861	1357056	6458157
4862	1357190	6457188
4863	1357332	6456258
4864	1357466	6455289
4865	1357608	6454360
4866	1357752	6453438
4867	1357893	6452505
4868	1358048	6451635
4869	1358188	6450699
4870	1358326	6449750
4871	1358455	6448757
4872	1358595	6447823
4873	1358751	6446961
4874	1358920	6446159
4875	1359064	6445243
4876	1359217	6444366
4877	1359376	6443521
4878	1359535	6442676
4879	1359694	6441831
4880	1359868	6441056
4881	1360014	6440152
4882	1360188	6439378
4883	1360342	6438507
4884	1360488	6437604
4885	1360638	6436716
4886	1360790	6435840
4887	1360944	6434975
4888	1361098	6434106
4889	1361244	6433201
4890	1361397	6432332
4891	1361548	6431451
4892	1361688	6430520
4893	1361818	6429541
4894	1361962	6428627
4895	1362105	6427712
4896	1362269	6426896
4897	1362408	6425963
4898	1362547	6425029
4899	1362678	6424056
4900	1362818	6423124
4901	1362962	6422217
4902	1363096	6421262
4903	1363238	6420340
4904	1363378	6419414
4905	1363511	6418456
4906	1363648	6417510
4907	1363803	6416657
4908	1363958	6415801
4909	1364141	6415078
4910	1364301	6414244
4911	1364461	6413414
4912	1364625	6412599
4913	1364780	6411745
4914	1364931	6410875
4915	1365095	6410061
4916	1365254	6409225
4917	1365426	6408451
4918	1365574	6407569
4919	1365733	6406731
4920	1365883	6405857
4921	1366032	6404976
4922	1366195	6404164
4923	1366350	6403309
4924	1366491	6402392
4925	1366645	6401539
4926	1366784	6400612
4927	1366933	6399733
4928	1367071	6398805
4929	1367231	6397979
4930	1367367	6397041
4931	1367512	6396140
4932	1367660	6395259
4933	1367800	6394342
4934	1367940	6393422
4935	1368076	6392487
4936	1368220	6391588
4937	1368353	6390636
4938	1368507	6389784
4939	1368662	6388936
4940	1368821	6388111
4941	1368999	6387371
4942	1369246	6386956
4943	1369487	6386507
4944	1369860	6386681
4945	1370099	6386226
4946	1370393	6386029
4947	1370660	6385705
4948	1370886	6385190
4949	1371056	6384414
4950	1371231	6383660
4951	1371502	6383357
4952	1371705	6382735
4953	1371897	6382064
4954	1372116	6381517
4955	1372287	6380747
4956	1372579	6380541
4957	1372813	6380066
4958	1373007	6379405
4959	1373188	6378681
4960	1373348	6377863
4961	1373534	6377165
4962	1373688	6376314
4963	1373843	6375477
4964	1374000	6374644
4965	1374187	6373950
4966	1374353	6373161
4967	1374521	6372377
4968	1374679	6371550
4969	1374841	6370742
4970	1375058	6370192
4971	1375356	6370011
4972	1375524	6369236
4973	1375892	6369382
4974	1376180	6369155
4975	1376371	6368482
4976	1376538	6367700
4977	1376714	6366957
4978	1376925	6366379
4979	1377095	6365608
4980	1377249	6364765
4981	1377411	6363959
4982	1377565	6363120
4983	1377737	6362359
4984	1377888	6361503
4985	1378043	6360669
4986	1378205	6359865
4987	1378357	6359012
4988	1378495	6358097
4989	1378626	6357153
4990	1378781	6356317
4991	1378935	6355479
4992	1379089	6354640
4993	1379246	6353815
4994	1379394	6352945
4995	1379548	6352109
4996	1379699	6351255
4997	1379853	6350419
4998	1380090	6349963
4999	1380313	6349440
5000	1380471	6348622
5001	1380638	6347845
5002	1380837	6347215
5003	1381035	6346580
5004	1381244	6345997
5005	1381422	6345271
5006	1381627	6344671
5007	1381876	6344272
5008	1382032	6343442
5009	1382206	6342700
5010	1382427	6342174
5011	1382586	6341359
5012	1382741	6340530
5013	1382916	6339792
5014	1383052	6338873
5015	1383194	6337986
5016	1383344	6337135
5017	1383488	6336257
5018	1383640	6335414
5019	1383799	6334603
5020	1383943	6333727
5021	1384095	6332885
5022	1384244	6332030
5023	1384388	6331153
5024	1384534	6330286
5025	1384701	6329511
5026	1384857	6328692
5027	1385028	6327940
5028	1385211	6327241
5029	1385367	6326420
5030	1385517	6325573
5031	1385665	6324713
5032	1385816	6323870
5033	1385967	6323029
5034	1386132	6322249
5035	1386273	6321365
5036	1386411	6320461
5037	1386551	6319571
5038	1386691	6318680
5039	1386824	6317757
5040	1386968	6316881
5041	1387112	6316013
5042	1387265	6315178
5043	1387407	6314298
5044	1387542	6313389
5045	1387688	6312524
5046	1387833	6311660
5047	1387974	6310776
5048	1388120	6309912
5049	1388269	6309066
5050	1388404	6308156
5051	1388558	6307330
5052	1388698	6306445
5053	1388849	6305608
5054	1389016	6304845
5055	1389188	6304103
5056	1389342	6303281
5057	1389509	6302515
5058	1389671	6301732
5059	1389840	6300976
5060	1390004	6300199
5061	1390185	6299499
5062	1390447	6299171
5063	1390669	6298656
5064	1390888	6298129
5065	1391092	6297535
5066	1391340	6297141
5067	1391640	6296980
5068	1391821	6296284
5069	1391994	6295548
5070	1392190	6294920
5071	1392368	6294209
5072	1392554	6293533
5073	1392733	6292828
5074	1392939	6292241
5075	1393223	6292013
5076	1393443	6291492
5077	1393594	6290659
5078	1393776	6289969
5079	1394051	6289696
5080	1394329	6289437
5081	1394526	6288816
5082	1394724	6288197
5083	1394890	6287433
5084	1395067	6286719
5085	1395264	6286096
5086	1395450	6285424
5087	1395608	6284625
5088	1395785	6283916
5089	1395940	6283104
5090	1396121	6282409
5091	1396295	6281683
5092	1396484	6281028
5093	1396718	6280571
5094	1396900	6279883
5095	1397146	6279483
5096	1397342	6278857
5097	1397547	6278272
5098	1397722	6277552
5099	1397894	6276819
5100	1398158	6276500
5101	1398403	6276095
5102	1398585	6275409
5103	1398770	6274734
5104	1399139	6274886
5105	1399486	6274939
5106	1399690	6274350
5107	1399862	6273620
5108	1400039	6272912
5109	1400203	6272142
5110	1400369	6271386
5111	1400545	6270674
5112	1400696	6269847
5113	1400838	6268984
5114	1400981	6268126
5115	1401136	6267318
5116	1401282	6266473
5117	1401450	6265725
5118	1401593	6264869
5119	1401730	6263981
5120	1401864	6263085
5121	1401993	6262163
5122	1402125	6261256
5123	1402267	6260395
5124	1402402	6259506
5125	1402554	6258686
5126	1402689	6257797
5127	1402837	6256961
5128	1402976	6256088
5129	1403116	6255220
5130	1403251	6254326
5131	1403386	6253438
5132	1403525	6252563
5133	1403661	6251681
5134	1403795	6250783
5135	1403937	6249926
5136	1404081	6249076
5137	1404229	6248248
5138	1404394	6247491
5139	1404546	6246678
5140	1404685	6245807
5141	1404823	6244935
5142	1404963	6244067
5143	1405108	6243228
5144	1405264	6242434
5145	1405436	6241711
5146	1405594	6240929
5147	1405749	6240129
5148	1405917	6239391
5149	1406079	6238622
5150	1406231	6237813
5151	1406465	6237370
5152	1406681	6236842
5153	1406855	6236131
5154	1407044	6235484
5155	1407297	6235123
5156	1407464	6234382
5157	1407665	6233793
5158	1408212	6234732
5159	1408553	6234761
5160	1409227	6236263
5161	1409576	6236324
5162	1409874	6236161
5163	1410163	6235959
5164	1410377	6235425
5165	1410612	6234984
5166	1410858	6234590
5167	1411085	6234114
5168	1411248	6233356
5169	1411470	6232856
5170	1411803	6232851
5171	1412318	6233643
5172	1412552	6233200
5173	1412779	6232721
5174	1413121	6232752
5175	1413588	6233335
5176	1414903	6237654
5177	1415264	6237767
5178	1415719	6238294
5179	1416000	6238055
5180	1416387	6238285
5181	1416660	6238006
5182	1417776	6241444
5183	1419655	6248238
5184	1421254	6253795
5185	1421685	6254211
5186	1422049	6254329
5187	1422471	6254708
5188	1422840	6254850
5189	1423108	6254548
5190	1423342	6254097
5191	1423541	6253493
5192	1424203	6254922
5193	1424736	6255782
5194	1424972	6255342
5195	1425207	6254892
5196	1425398	6254253
5197	1425552	6253455
5198	1425705	6252646
5199	1425835	6251738
5200	1426091	6251384
5201	1426766	6252868
5202	1427064	6252700
5203	1427242	6252002
5204	1427389	6251171
5205	1427520	6250270
5206	1427647	6249352
5207	1427802	6248556
5208	1428107	6248417
5209	1428395	6248202
5210	1428700	6248061
5211	1428995	6247878
5212	1429358	6247993
5213	1429622	6247673
5214	1429845	6247177
5215	1430047	6246588
5216	1430246	6245985
5217	1430440	6245362
5218	1430578	6244492
5219	1430754	6243789
5220	1430898	6242947
5221	1431023	6242025
5222	1431157	6241138
5223	1431286	6240234
5224	1431443	6239448
5225	1431566	6238517
5226	1431727	6237751
5227	1431890	6236996
5228	1432252	6237107
5229	1432487	6236661
5230	1432765	6236407
5231	1433008	6235997
5232	1433205	6235387
5233	1433457	6235018
5234	1433700	6234613
5235	1433928	6234138
5236	1434173	6233738
5237	1434390	6233216
5238	1434568	6232527
5239	1434804	6232088
5240	1435060	6231739
5241	1435233	6231029
5242	1435416	6230359
5243	1435603	6229707
5244	1435791	6229061
5245	1435993	6228478
5246	1436191	6227876
5247	1436371	6227197
5248	1436559	6226549
5249	1436756	6225943
5250	1436970	6225410
5251	1437180	6224863
5252	1437415	6224422
5253	1437625	6223875
5254	1437820	6223259
5255	1438008	6222613
5256	1438198	6221979
5257	1438399	6221390
5258	1438609	6220843
5259	1438847	6220417
5260	1439052	6219846
5261	1439708	6221227
5262	1440123	6221562
5263	1440293	6220841
5264	1440486	6220220
5265	1440643	6219444
5266	1440772	6218544
5267	1440908	6217677
5268	1441040	6216796
5269	1441170	6215902
5270	1441340	6215184
5271	1441546	6214619
5272	1441736	6213983
5273	1441923	6213341
5274	1442089	6212605
5275	1442249	6211842
5276	1442401	6211047
5277	1442556	6210264
5278	1442710	6209475
5279	1442898	6208837
5280	1443062	6208091
5281	1443223	6207337
5282	1443365	6206498
5283	1443513	6205687
5284	1443653	6204842
5285	1443824	6204128
5286	1444008	6203474
5287	1444176	6202748
5288	1444390	6202221
5289	1444564	6201525
5290	1444742	6200842
5291	1444928	6200195
5292	1445174	6199806
5293	1445355	6199137
5294	1445551	6198535
5295	1445756	6197973
5296	1445944	6197335
5297	1446117	6196631
5298	1446312	6196024
5299	1446500	6195386
5300	1446719	6194885
5301	1446920	6194303
5302	1447083	6193560
5303	1447275	6192942
5304	1447457	6192281
5305	1447618	6191528
5306	1447800	6190869
5307	1447966	6190140
5308	1448109	6189309
5309	1448264	6188534
5310	1448412	6187727
5311	1448565	6186944
5312	1448705	6186108
5313	1448842	6185252
5314	1449002	6184500
5315	1449153	6183708
5316	1449337	6183058
5317	1449494	6182294
5318	1449644	6181497
5319	1449812	6180779
5320	1449973	6180030
5321	1450177	6179466
5322	1450349	6178766
5323	1450498	6177970
5324	1450668	6177259
5325	1450878	6176723
5326	1451083	6176161
5327	1451252	6175448
5328	1451418	6174726
5329	1451566	6173923
5330	1451740	6173234
5331	1451930	6172609
5332	1452096	6171885
5333	1452255	6171130
5334	1452400	6170320
5335	1452553	6169541
5336	1452701	6168741
5337	1452854	6167962
5338	1453018	6167232
